legacy_url,route_class,disposition,target_url,outcome_verified,http_status,notes
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fconnecting-the-clouds-wedding-or-funeral%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcreating-custom-ocapi-endpoints%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcreating-custom-ocapi-endpoints%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcustom-ttf-fonts-in-pdf-for-sfcc%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcustom-ttf-fonts-in-pdf-for-sfcc%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fdigging-into-the-b2c-commerce-cloud-24-3-release%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fdigging-into-the-b2c-commerce-cloud-24-3-release%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Ffield-guide-to-custom-caches-in-sfcc%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Ffield-guide-to-custom-caches-in-sfcc%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fgetting-secured-with-the-24-5-salesforce-b2c-commerce-cloud-release%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fgetting-secured-with-the-24-5-salesforce-b2c-commerce-cloud-release%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fgetting-to-know-sfra-as-a-developer%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fgetting-to-know-sfra-as-a-developer%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fgetting-to-know-the-sfcc-24-4-release%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fgetting-to-know-the-sfcc-24-4-release%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fguide-to-the-getprops-method-in-sfcc%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fguide-to-the-getprops-method-in-sfcc%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fheadless%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fheadless%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhelpful-salesforce-b2c-commerce-cloud-cli-tools%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhelpful-salesforce-b2c-commerce-cloud-cli-tools%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhow-to-filter-jsdoc-in-storybook-autodocs%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhow-to-filter-jsdoc-in-storybook-autodocs%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhow-to-get-a-salesforce-b2c-commerce-cloud-sandbox%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhow-to-get-a-salesforce-b2c-commerce-cloud-sandbox%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhow-to-get-salesforce-certification-vouchers%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhow-to-get-salesforce-certification-vouchers%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhow-to-load-client-side-javascript-and-css-in-sfra%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhow-to-load-client-side-javascript-and-css-in-sfra%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhow-to-use-ocapi-scapi-hooks%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fhow-to-use-ocapi-scapi-hooks%2F&,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fideas%2F,system,retire,,yes,404,"Policy-verified Model A retire route; the underlying path is not published in the production artifact, so the query variant falls through to not-found."
